ID_Cartao,Produto_Mastercard,Tipo_Cartao,Data_Emissao,Data_Ativacao,Data_Validade,Limite_Cartao
53310105,Gold,Crédito,2023-01-17 00:00:20,2024-04-08 00:09:18,2026-01-23,17000.0
58070859,Maestro/Debit,Débito,2023-01-12 00:00:20,2023-05-01 16:39:59,2027-04-26,0.0
37235164,Gold,Crédito,2023-01-07 00:00:20,2023-01-19 20:44:09,2026-10-04,15000.0
43675325,Maestro/Debit,Débito,2023-01-06 00:00:20,2023-01-06 18:34:23,2026-08-25,0.0
46255899,Black,Crédito,2023-01-02 00:00:20,2023-01-02 10:20:18,2026-12-22,15000.0
56977047,Platinum,Crédito,2023-01-10 00:00:20,2023-01-10 06:15:01,2027-11-19,13000.0
32142392,Platinum,Crédito,2024-11-16 00:00:20,2024-11-16 19:09:42,2027-10-10,28000.0
68154277,Gold,Crédito,2023-01-05 00:00:20,2023-01-12 00:45:22,2027-12-11,24000.0
46660893,Maestro/Debit,Débito,2023-01-02 00:00:20,2023-01-02 14:03:43,2026-10-29,0.0
94513343,Platinum,Crédito,2023-01-05 00:00:20,2023-01-05 13:36:23,2025-04-04,18000.0
91855663,Gold,Crédito,2023-01-05 00:00:20,2023-01-05 10:25:52,2026-04-14,21000.0
83658478,Black,Crédito,2024-07-06 00:00:20,2024-07-28 18:58:11,2025-07-26,47000.0
94052333,Gold,Crédito,2023-01-16 00:00:20,2023-01-16 10:26:12,2027-08-27,17000.0
35744628,Platinum,Crédito,2023-01-05 00:00:20,2023-01-05 11:11:55,2028-01-01,18000.0
15459561,Maestro/Debit,Débito,2023-03-17 00:00:20,2024-09-15 20:32:36,2027-10-04,0.0
78253103,Gold,Crédito,2023-01-10 00:00:20,2023-01-10 21:13:52,2027-12-28,12000.0
61966876,Black,Crédito,2023-01-31 00:00:20,2024-01-23 11:20:36,2026-10-04,22000.0
45798586,Black,Crédito,2023-01-08 00:00:20,2023-02-07 02:13:26,2027-06-29,20000.0
18994307,Black,Crédito,2023-01-02 00:00:20,2023-01-15 02:32:38,2027-08-26,21000.0
84840958,Platinum,Crédito,2023-01-01 00:00:20,2023-01-01 06:13:51,2026-07-21,23000.0
64670623,Platinum,Crédito,2023-01-05 00:00:20,2023-01-14 08:37:42,2026-05-29,18000.0
91053861,Maestro/Debit,Débito,2023-01-29 00:00:00,2023-10-20 00:05:39,2028-01-01,0.0
69378355,Platinum,Crédito,2023-01-01 00:00:20,2023-02-12 01:33:30,2027-06-06,29000.0
38367957,Gold,Crédito,2023-06-24 00:00:20,2024-12-15 17:22:47,2026-10-06,15000.0
62840782,Black,Crédito,2023-01-02 00:00:20,2023-01-02 15:55:04,2027-05-31,42000.0
56114057,Maestro/Debit,Débito,2023-01-07 00:00:20,2023-01-09 12:10:53,2026-01-30,0.0
49977141,Standard,Crédito,2023-06-01 00:00:20,2024-03-27 10:21:07,2026-12-08,17000.0
94591642,Black,Crédito,2023-01-06 00:00:20,2023-01-06 20:42:34,2026-11-27,25000.0
78850837,Standard,Crédito,2023-01-25 00:00:20,2023-01-25 10:22:12,2027-06-04,13000.0
24340344,Gold,Crédito,2023-01-11 00:00:20,2023-02-08 17:52:22,2026-06-25,17000.0
43168524,Black,Crédito,2023-01-01 00:00:20,2023-01-17 00:33:38,2025-09-15,39000.0
70074986,Platinum,Crédito,2023-01-01 00:00:00,2023-08-03 19:30:24,2028-01-01,15000.0
63914589,Platinum,Crédito,2023-12-22 00:00:20,2024-02-17 16:17:21,2027-02-09,14000.0
52046827,Black,Crédito,2024-12-30 00:00:20,2024-12-30 18:50:48,2026-09-13,23000.0
84021999,Maestro/Debit,Débito,2023-04-29 00:00:00,2023-05-14 21:44:15,2028-01-01,0.0
55240673,Maestro/Debit,Débito,2024-03-10 00:00:20,2024-04-07 18:38:53,2028-01-01,0.0
34008894,Gold,Crédito,2023-06-06 00:00:20,2024-08-15 22:11:59,2027-03-16,14000.0
35803159,Platinum,Crédito,2023-01-22 00:00:20,2023-01-22 05:51:55,2026-12-28,17000.0
69341015,Platinum,Crédito,2023-01-10 00:00:20,2023-01-18 23:24:28,2027-08-25,30000.0
26318146,Gold,Crédito,2023-04-15 00:00:20,2024-12-09 22:57:13,2027-05-08,13000.0
14881350,Platinum,Crédito,2023-01-02 00:00:20,2023-01-02 06:22:53,2027-07-11,21000.0
22776516,Black,Crédito,2023-01-06 00:00:20,2023-01-06 14:28:10,2025-09-29,19000.0
62133455,Gold,Crédito,2023-01-05 00:00:20,2023-01-14 17:43:50,2026-10-16,23000.0
95190301,Gold,Crédito,2023-11-21 00:00:20,2024-12-22 11:09:29,2026-12-14,18000.0
25370389,Platinum,Crédito,2023-01-24 00:00:20,2023-01-27 23:17:35,2027-07-19,23000.0
62682539,Black,Crédito,2023-01-04 00:00:20,2023-01-04 01:49:58,2027-12-11,26000.0
33479689,Standard,Crédito,2023-01-04 00:00:20,2023-01-04 16:19:02,2026-10-29,20000.0
27005895,Black,Crédito,2023-01-05 00:00:20,2023-01-08 07:04:25,2027-01-09,37000.0
96106801,Platinum,Crédito,2023-01-01 00:00:20,2023-01-01 06:30:29,2026-06-06,22000.0
15344512,Black,Crédito,2023-01-01 00:00:20,2023-02-08 11:45:22,2027-08-22,38000.0
84947770,Platinum,Crédito,2023-01-02 00:00:00,2023-02-26 02:53:07,2028-01-01,29000.0
65947263,Standard,Crédito,2024-12-07 00:00:20,2024-12-07 07:54:43,2028-01-01,9000.0
32508550,Gold,Crédito,2024-02-06 00:00:20,2024-02-06 16:51:51,2026-01-03,8000.0
87169304,Platinum,Crédito,2023-01-02 00:00:20,2023-01-02 19:14:43,2025-06-07,16000.0
12647385,Maestro/Debit,Débito,2023-01-17 00:00:20,2023-01-25 20:17:54,2025-10-19,0.0
86392283,Maestro/Debit,Débito,2023-10-26 00:00:20,2024-09-25 00:03:43,2027-06-08,0.0
33440576,Standard,Crédito,2023-01-04 00:00:20,2023-01-04 03:30:36,2026-04-02,14000.0
72965095,Platinum,Crédito,2023-11-16 00:00:20,2024-11-05 17:32:59,2027-09-17,23000.0
89869327,Platinum,Crédito,2023-01-17 00:00:20,2023-01-18 14:31:41,2026-06-06,33000.0
62298178,Maestro/Debit,Débito,2023-05-19 00:00:20,2024-12-19 16:57:27,2027-02-14,0.0
33060266,Standard,Crédito,2024-11-22 00:00:20,2024-11-22 13:22:53,2026-12-11,19000.0
18448281,Black,Crédito,2024-08-10 00:00:20,2024-08-13 21:43:54,2025-10-03,40000.0
77621375,Black,Crédito,2024-10-27 00:00:20,2024-10-27 08:02:21,2027-09-28,21000.0
97914706,Platinum,Crédito,2023-01-04 00:00:20,2023-01-04 17:47:38,2025-12-22,11000.0
36245657,Maestro/Debit,Débito,2023-03-05 00:00:20,2024-10-17 19:54:26,2027-09-02,0.0
93920174,Platinum,Crédito,2023-01-03 00:00:20,2023-01-04 03:48:39,2027-04-20,18000.0
35272797,Platinum,Crédito,2023-01-07 00:00:20,2023-01-07 00:47:24,2027-04-04,11000.0
65761546,Black,Crédito,2023-01-27 00:00:20,2024-05-29 00:14:57,2026-05-02,20000.0
10561171,Gold,Crédito,2024-08-10 00:00:20,2024-08-10 06:33:31,2025-11-07,17000.0
54355096,Maestro/Debit,Débito,2023-04-30 00:00:20,2024-11-28 18:09:02,2027-10-21,0.0
17066279,Platinum,Crédito,2023-01-06 00:00:20,2023-01-06 02:30:48,2026-04-16,26000.0
33787363,Standard,Crédito,2024-11-20 00:00:20,2024-11-20 19:06:22,2026-11-21,11000.0
87598710,Maestro/Debit,Débito,2023-01-10 00:00:20,2023-01-10 23:50:03,2026-08-07,0.0
13962472,Platinum,Crédito,2023-01-01 00:00:20,2023-01-01 01:06:51,2025-06-13,20000.0
68898384,Gold,Crédito,2024-03-10 00:00:20,2024-03-29 12:06:41,2026-11-30,21000.0
17060274,Platinum,Crédito,2023-01-05 00:00:20,2023-01-11 02:52:51,2027-05-14,34000.0
62473224,Gold,Crédito,2023-01-02 00:00:20,2023-01-04 16:35:03,2027-07-07,20000.0
15375642,Gold,Crédito,2023-01-03 00:00:20,2023-01-06 22:35:13,2027-10-24,17000.0
73732388,Gold,Crédito,2023-01-01 00:00:20,2023-01-01 21:54:00,2026-04-11,23000.0
13707380,Gold,Crédito,2023-02-21 00:00:20,2024-10-20 06:01:56,2027-10-01,24000.0
74080861,Platinum,Crédito,2023-01-02 00:00:20,2023-01-02 01:54:06,2026-05-29,18000.0
47197086,Maestro/Debit,Débito,2023-01-06 00:00:20,2023-01-06 11:37:46,2026-03-22,0.0
89806387,Gold,Crédito,2023-01-01 00:00:20,2023-02-23 08:03:47,2025-07-28,13000.0
76322136,Black,Crédito,2023-01-02 00:00:20,2023-01-02 06:35:55,2026-03-24,37000.0
20490611,Gold,Crédito,2024-05-28 00:00:20,2024-05-28 16:54:57,2027-10-23,11000.0
18160108,Standard,Crédito,2023-01-09 00:00:20,2023-01-09 15:36:59,2026-12-13,11000.0
46496229,Black,Crédito,2024-11-04 00:00:20,2024-12-10 07:45:13,2026-08-14,41000.0
99848162,Maestro/Debit,Débito,2023-07-07 00:00:20,2024-07-18 00:49:18,2026-10-17,0.0
39599006,Maestro/Debit,Débito,2023-01-01 00:00:20,2023-01-01 12:13:56,2027-03-11,0.0
65565072,Platinum,Crédito,2023-05-06 00:00:20,2024-03-24 05:21:04,2026-02-14,21000.0
19132877,Maestro/Debit,Débito,2023-01-29 00:00:00,2023-08-05 16:52:51,2028-01-01,0.0
66979589,Black,Crédito,2023-01-02 00:00:20,2023-01-04 18:38:04,2026-12-20,40000.0
18639611,Platinum,Crédito,2023-01-03 00:00:20,2023-01-03 23:05:48,2027-10-14,16000.0
13625220,Black,Crédito,2023-01-05 00:00:20,2023-01-19 15:04:33,2026-06-05,44000.0
35775427,Maestro/Debit,Débito,2023-01-05 00:00:20,2023-01-05 21:55:28,2025-06-25,0.0
62564068,Platinum,Crédito,2023-01-06 00:00:20,2023-01-06 00:29:57,2026-05-17,21000.0
65152431,Black,Crédito,2023-01-13 00:00:00,2023-03-27 19:33:01,2028-01-01,33000.0
86630604,Platinum,Crédito,2024-12-25 00:00:20,2024-12-25 06:58:05,2028-01-01,13000.0
94598455,Platinum,Crédito,2023-01-19 00:00:20,2023-02-04 00:47:43,2026-06-02,30000.0
88616625,Black,Crédito,2024-11-11 00:00:20,2024-11-11 16:31:36,2026-10-25,34000.0
81700553,Maestro/Debit,Débito,2023-01-01 00:00:00,2023-01-31 05:54:15,2028-01-01,0.0
92933492,Maestro/Debit,Débito,2024-09-10 00:00:20,2024-09-12 17:08:59,2025-04-27,0.0
39782588,Gold,Crédito,2023-01-12 00:00:20,2023-01-19 04:07:37,2026-12-31,19000.0
31281006,Maestro/Debit,Débito,2024-05-30 00:00:20,2024-06-02 21:41:56,2026-10-22,0.0
53916151,Platinum,Crédito,2023-01-18 00:00:20,2023-01-18 22:08:05,2026-01-16,26000.0
51712775,Maestro/Debit,Débito,2023-01-01 00:00:20,2023-01-01 06:40:42,2026-07-26,0.0
82001577,Gold,Crédito,2024-08-19 00:00:20,2024-08-19 23:43:21,2027-10-05,20000.0
32297179,Gold,Crédito,2023-05-21 00:00:20,2024-03-07 04:46:56,2026-09-24,9000.0
26930866,Black,Crédito,2023-01-02 00:00:20,2023-01-13 02:52:26,2026-12-30,37000.0
73710661,Standard,Crédito,2023-01-10 00:00:20,2023-01-10 06:40:25,2025-08-21,11000.0
88744164,Platinum,Crédito,2023-03-20 00:00:20,2024-12-14 05:33:37,2025-12-28,20000.0
81781605,Black,Crédito,2023-01-27 00:00:20,2024-05-12 15:04:14,2027-11-21,29000.0
55998909,Black,Crédito,2023-01-02 00:00:20,2023-01-02 18:19:20,2026-06-13,19000.0
78312917,Gold,Crédito,2023-01-08 00:00:20,2023-01-08 17:16:18,2027-02-01,12000.0
24322073,Gold,Crédito,2024-06-07 00:00:20,2024-06-15 12:34:06,2027-02-28,17000.0
84511573,Standard,Crédito,2023-01-08 00:00:20,2023-02-20 12:19:38,2025-04-28,10000.0
62713467,Maestro/Debit,Débito,2023-01-19 00:00:20,2023-01-19 23:03:17,2026-09-22,0.0
10264718,Black,Crédito,2024-09-19 00:00:20,2024-12-01 06:17:46,2027-10-07,27000.0
93462574,Gold,Crédito,2023-03-28 00:00:20,2024-03-27 10:31:10,2025-05-31,20000.0
67977374,Black,Crédito,2024-04-18 00:00:20,2024-04-28 15:15:58,2025-10-24,16000.0
55142076,Maestro/Debit,Débito,2023-01-03 00:00:20,2023-01-03 01:25:12,2025-09-04,0.0
21031031,Maestro/Debit,Débito,2024-04-03 00:00:20,2024-04-03 11:30:34,2025-11-22,0.0
40952874,Gold,Crédito,2023-01-12 00:00:20,2023-02-05 14:10:01,2027-01-14,13000.0
12534993,Standard,Crédito,2024-02-03 00:00:20,2024-03-21 09:10:06,2027-06-24,15000.0
92608108,Platinum,Crédito,2023-10-29 00:00:20,2024-05-02 11:27:26,2025-06-16,31000.0
20323629,Platinum,Crédito,2023-01-02 00:00:20,2023-01-26 21:28:20,2026-04-29,24000.0
49568952,Maestro/Debit,Débito,2023-05-17 23:13:07,2023-05-18 23:13:07,2028-01-01,0.0
16806640,Platinum,Crédito,2023-01-10 00:00:20,2023-01-10 20:15:25,2026-10-13,14000.0
87122901,Platinum,Crédito,2023-01-03 00:00:20,2023-01-07 07:12:13,2028-01-01,23000.0
21040882,Platinum,Crédito,2023-01-24 00:00:00,2023-05-30 19:31:51,2028-01-01,12000.0
67523463,Maestro/Debit,Débito,2024-07-06 00:00:20,2024-07-06 22:12:24,2026-01-06,0.0
72307796,Platinum,Crédito,2024-03-10 00:00:20,2024-03-10 23:09:00,2026-10-15,22000.0
44527130,Black,Crédito,2023-09-04 03:56:00,2023-09-05 03:56:00,2028-01-01,31000.0
48186588,Standard,Crédito,2023-01-18 00:00:20,2024-04-17 02:06:55,2027-10-09,12000.0
13547053,Maestro/Debit,Débito,2023-01-01 00:00:20,2023-01-01 09:42:04,2026-02-27,0.0
56540413,Black,Crédito,2024-01-02 00:00:20,2024-01-19 01:17:40,2027-05-19,33000.0
20094373,Platinum,Crédito,2023-01-16 00:00:20,2023-01-16 18:10:25,2027-05-28,20000.0
26227918,Black,Crédito,2023-01-01 00:00:20,2023-01-01 01:08:56,2026-11-27,26000.0
72266639,Platinum,Crédito,2023-01-06 00:00:20,2023-02-16 21:29:28,2027-08-13,31000.0
96870218,Platinum,Crédito,2023-07-19 00:00:20,2024-08-26 02:21:24,2027-10-12,30000.0
15922372,Standard,Crédito,2023-01-04 00:00:20,2023-01-04 21:27:10,2025-10-04,10000.0
88489806,Gold,Crédito,2023-12-15 00:00:20,2024-06-19 02:24:21,2027-11-10,10000.0
11319434,Gold,Crédito,2023-01-02 00:00:20,2023-01-02 15:43:00,2027-11-15,16000.0
75580855,Platinum,Crédito,2023-09-09 00:00:20,2024-09-11 05:35:32,2027-09-09,16000.0
16895138,Gold,Crédito,2023-01-03 00:00:20,2023-01-03 18:14:43,2026-06-16,19000.0
61544094,Platinum,Crédito,2023-01-10 00:00:20,2023-01-10 10:59:26,2027-09-12,14000.0
16062454,Maestro/Debit,Débito,2023-01-05 00:00:20,2023-03-17 02:54:38,2027-06-12,0.0
18719919,Gold,Crédito,2023-12-18 00:00:20,2024-11-28 10:39:36,2026-10-15,20000.0
46326507,Black,Crédito,2023-07-27 00:00:20,2024-11-28 11:32:14,2027-08-06,14000.0
77256067,Gold,Crédito,2024-02-13 00:00:20,2024-04-15 14:14:09,2025-09-17,12000.0
18624006,Platinum,Crédito,2023-02-16 00:00:20,2024-02-02 10:28:42,2026-01-19,19000.0
31306566,Gold,Crédito,2024-01-19 00:00:20,2024-01-19 06:28:52,2026-06-10,11000.0
56304189,Black,Crédito,2024-11-04 00:00:20,2024-11-04 07:44:14,2026-07-09,31000.0
35610441,Black,Crédito,2023-01-03 00:00:20,2023-01-04 10:16:48,2026-06-26,16000.0
88892549,Standard,Crédito,2023-01-10 00:00:20,2023-02-04 07:55:44,2027-06-09,18000.0
83060336,Platinum,Crédito,2023-01-02 00:00:00,2023-01-30 23:32:59,2028-01-01,18000.0
11820637,Maestro/Debit,Débito,2023-01-06 00:00:20,2023-01-06 15:34:11,2025-08-01,0.0
29834031,Black,Crédito,2025-01-14 00:00:20,2025-01-14 12:09:39,2026-12-02,18000.0
70579105,Gold,Crédito,2024-03-25 00:00:20,2024-04-04 15:55:45,2027-02-17,12000.0
37652583,Gold,Crédito,2023-05-15 00:00:20,2024-10-28 21:48:01,2026-10-28,24000.0
98725613,Gold,Crédito,2023-09-13 00:00:20,2024-10-16 04:31:06,2028-01-01,22000.0
98965547,Platinum,Crédito,2023-11-14 00:00:20,2024-06-24 04:26:27,2025-08-30,31000.0
23604376,Black,Crédito,2023-02-27 00:00:20,2024-10-25 20:00:21,2026-06-11,26000.0
40004837,Black,Crédito,2023-01-01 00:00:20,2023-01-01 09:06:06,2026-01-07,20000.0
63321501,Platinum,Crédito,2023-01-01 00:00:20,2023-01-28 20:01:39,2027-03-29,24000.0
64786800,Platinum,Crédito,2023-01-08 00:00:00,2023-01-26 04:25:13,2028-01-01,15000.0
18303483,Maestro/Debit,Débito,2023-03-21 00:00:20,2024-06-04 01:23:13,2026-11-06,0.0
28621266,Maestro/Debit,Débito,2023-01-04 00:00:20,2023-01-04 03:00:01,2027-05-13,0.0
50523387,Standard,Crédito,2024-03-14 00:00:20,2024-03-14 12:05:00,2028-01-01,8000.0
93260168,Gold,Crédito,2023-01-03 00:00:20,2023-01-03 10:50:30,2026-10-29,12000.0
91216337,Gold,Crédito,2023-05-30 00:00:20,2024-09-11 11:10:33,2027-06-22,14000.0
22703665,Black,Crédito,2024-09-01 00:00:20,2024-09-01 19:49:44,2026-05-30,32000.0
93802955,Maestro/Debit,Débito,2023-05-25 00:00:20,2024-03-21 23:40:54,2027-11-11,0.0
30417294,Gold,Crédito,2023-01-09 00:00:20,2023-03-08 06:27:01,2025-08-22,21000.0
20679030,Platinum,Crédito,2023-01-02 00:00:20,2023-01-08 16:37:15,2026-10-31,27000.0
14864092,Black,Crédito,2023-01-14 00:00:20,2023-01-15 17:06:49,2025-05-19,19000.0
86889445,Platinum,Crédito,2023-04-25 00:00:20,2024-05-17 08:14:01,2027-08-10,18000.0
24749179,Platinum,Crédito,2023-01-02 00:00:20,2023-01-02 13:32:30,2026-02-02,24000.0
59614307,Standard,Crédito,2023-01-01 00:00:20,2023-02-27 16:02:26,2025-07-30,10000.0
93661265,Gold,Crédito,2023-01-04 00:00:20,2023-01-04 05:41:53,2026-10-24,19000.0
49004904,Platinum,Crédito,2023-07-20 00:00:20,2024-10-13 20:49:44,2027-04-14,27000.0
20453897,Maestro/Debit,Débito,2024-09-21 00:00:20,2024-09-21 19:25:54,2027-04-07,0.0
63138451,Black,Crédito,2023-01-22 00:00:20,2023-01-22 02:18:20,2027-11-11,31000.0
36170052,Platinum,Crédito,2023-01-01 00:00:20,2023-01-04 07:07:01,2027-07-08,26000.0
15268017,Black,Crédito,2023-04-14 00:00:20,2024-06-23 14:31:03,2027-09-10,23000.0
63354194,Gold,Crédito,2023-01-12 00:00:20,2023-01-12 09:22:36,2027-03-29,9000.0
13659584,Maestro/Debit,Débito,2023-10-28 00:00:20,2024-10-23 17:06:09,2027-10-30,0.0
15220054,Platinum,Crédito,2024-05-05 00:00:20,2024-06-27 04:07:58,2026-04-30,23000.0
65321780,Standard,Crédito,2023-01-09 00:00:20,2023-02-19 10:06:10,2025-10-12,10000.0
53442240,Platinum,Crédito,2023-07-20 00:00:20,2024-02-15 11:52:52,2025-07-08,24000.0
25145372,Maestro/Debit,Débito,2023-01-16 00:00:20,2024-10-13 04:36:30,2026-09-07,0.0
73791866,Gold,Crédito,2023-08-27 00:00:20,2024-12-03 09:42:07,2027-10-21,19000.0
13107993,Gold,Crédito,2023-01-27 00:00:20,2024-05-20 15:56:35,2026-12-24,12000.0
50442509,Black,Crédito,2023-01-05 00:00:00,2023-01-08 03:40:33,2028-01-01,36000.0
48105448,Maestro/Debit,Débito,2023-01-22 00:00:20,2023-01-22 10:04:57,2025-12-20,0.0
36437111,Gold,Crédito,2023-02-04 00:00:00,2023-05-14 13:40:13,2028-01-01,12000.0
71940595,Platinum,Crédito,2023-10-24 00:00:20,2024-07-14 11:50:47,2027-05-21,21000.0
48199079,Maestro/Debit,Débito,2023-01-07 00:00:20,2023-01-07 23:40:23,2026-10-18,0.0
94467455,Platinum,Crédito,2023-01-22 00:00:20,2023-01-22 10:08:44,2027-10-03,27000.0
30493022,Maestro/Debit,Débito,2023-01-02 00:00:20,2023-01-07 07:12:24,2027-08-29,0.0
76765144,Black,Crédito,2023-05-28 00:00:20,2024-08-15 22:17:37,2026-05-13,32000.0
94070388,Standard,Crédito,2023-01-12 00:00:20,2024-04-02 14:27:33,2026-08-12,10000.0
68669506,Gold,Crédito,2024-10-18 00:00:20,2024-10-18 00:20:33,2026-11-24,15000.0
77994779,Black,Crédito,2023-01-08 00:00:20,2023-01-23 22:10:39,2027-01-06,40000.0
82674620,Platinum,Crédito,2023-01-22 00:00:00,2023-03-25 23:37:16,2028-01-01,31000.0
51849149,Black,Crédito,2024-08-20 00:00:20,2024-09-11 23:52:22,2026-07-07,38000.0
43006075,Platinum,Crédito,2023-01-08 00:00:20,2025-01-23 17:24:45,2025-07-12,25000.0
97667143,Platinum,Crédito,2023-01-01 00:00:20,2023-01-01 13:38:24,2027-05-26,30000.0
50226371,Gold,Crédito,2023-01-01 00:00:20,2023-01-01 10:19:00,2028-01-01,13000.0
23289969,Black,Crédito,2024-06-19 00:00:20,2024-06-19 21:19:47,2025-08-30,18000.0
13547214,Black,Crédito,2023-01-13 00:00:20,2023-01-13 18:55:34,2027-09-24,26000.0
65780144,Standard,Crédito,2023-01-01 00:00:20,2023-02-04 21:28:17,2027-01-20,11000.0
81019652,Black,Crédito,2023-01-04 00:00:20,2023-01-04 01:23:43,2027-11-04,44000.0
20770184,Maestro/Debit,Débito,2023-01-08 00:00:20,2023-01-08 11:20:49,2027-03-26,0.0
90125468,Maestro/Debit,Débito,2023-10-20 00:00:20,2024-12-09 00:50:44,2028-01-01,0.0
82969938,Gold,Crédito,2023-11-22 00:00:20,2024-05-16 23:31:07,2027-07-24,25000.0
56367059,Gold,Crédito,2023-01-02 00:00:00,2023-02-24 13:26:24,2028-01-01,21000.0
81425474,Maestro/Debit,Débito,2023-01-01 00:00:00,2023-02-01 03:40:31,2028-01-01,0.0
85746025,Black,Crédito,2023-01-01 00:00:20,2023-01-01 00:03:35,2025-12-25,29000.0
86108202,Black,Crédito,2023-01-07 00:00:20,2023-01-07 02:22:05,2027-03-22,40000.0
93560173,Platinum,Crédito,2023-01-26 00:00:00,2023-03-09 21:21:28,2028-01-01,20000.0
44156884,Gold,Crédito,2023-09-03 00:00:20,2024-03-23 23:24:40,2026-12-22,11000.0
27386167,Black,Crédito,2024-07-24 00:00:20,2024-08-05 06:32:12,2026-04-21,41000.0
56706353,Platinum,Crédito,2023-01-03 00:00:20,2023-01-03 09:46:30,2027-05-01,11000.0
31545202,Maestro/Debit,Débito,2023-01-14 00:00:20,2023-01-14 12:22:32,2026-01-31,0.0
85522710,Standard,Crédito,2023-01-11 00:00:20,2023-01-11 07:04:25,2026-09-23,8000.0
49941855,Gold,Crédito,2024-04-26 00:00:20,2024-05-12 17:12:04,2025-12-04,14000.0
50895895,Black,Crédito,2023-01-06 00:00:20,2023-01-06 13:16:49,2026-05-08,20000.0
11763704,Maestro/Debit,Débito,2023-12-03 00:00:20,2024-03-06 04:23:32,2025-10-13,0.0
63812394,Gold,Crédito,2023-09-19 00:00:20,2024-03-05 19:53:48,2027-03-15,18000.0
65266473,Black,Crédito,2023-12-01 00:00:20,2025-01-01 09:05:21,2025-10-26,26000.0
17432419,Black,Crédito,2023-07-22 00:00:20,2024-09-26 15:06:57,2025-11-17,38000.0
51131079,Maestro/Debit,Débito,2023-01-14 00:00:00,2023-04-19 00:47:22,2028-01-01,0.0
35983753,Platinum,Crédito,2023-01-10 00:00:20,2023-01-10 23:35:22,2026-09-14,19000.0
96126060,Maestro/Debit,Débito,2023-10-31 00:00:20,2024-05-19 11:45:47,2026-10-14,0.0
74972370,Maestro/Debit,Débito,2024-12-16 00:00:20,2024-12-23 20:45:45,2027-10-25,0.0
71722486,Gold,Crédito,2023-01-03 00:00:20,2023-01-03 07:54:20,2026-07-22,18000.0
54848800,Gold,Crédito,2023-01-02 00:00:20,2023-01-02 17:18:45,2027-09-10,8000.0
72227520,Platinum,Crédito,2024-07-11 00:00:20,2024-07-11 15:28:48,2027-04-10,11000.0
57726445,Platinum,Crédito,2023-01-02 00:00:00,2023-07-06 23:57:00,2028-01-01,18000.0
47125918,Platinum,Crédito,2024-10-01 00:00:20,2024-10-01 17:23:36,2028-01-01,31000.0
48273387,Standard,Crédito,2023-08-15 03:24:48,2023-08-16 03:24:48,2028-01-01,12000.0
89319842,Gold,Crédito,2024-06-14 00:00:20,2024-06-14 03:21:14,2027-01-11,13000.0
45967307,Maestro/Debit,Débito,2023-01-06 00:00:20,2023-01-16 05:28:32,2026-04-07,0.0
65790876,Platinum,Crédito,2023-01-02 00:00:20,2023-01-16 09:53:24,2025-08-20,15000.0
66578428,Gold,Crédito,2023-04-16 09:28:24,2023-04-17 09:28:24,2028-01-01,14000.0
39373038,Gold,Crédito,2023-01-02 00:00:20,2023-01-05 19:16:34,2027-09-05,9000.0
64204824,Platinum,Crédito,2024-02-06 00:00:20,2024-02-06 17:39:32,2025-09-07,17000.0
31727028,Standard,Crédito,2024-10-03 00:00:20,2024-10-21 06:04:40,2026-11-08,18000.0
72253303,Platinum,Crédito,2023-01-08 00:00:20,2023-01-08 11:27:25,2027-11-28,15000.0
82858253,Platinum,Crédito,2023-01-04 00:00:20,2023-01-04 02:20:14,2025-11-18,15000.0
83901468,Black,Crédito,2023-01-01 00:00:20,2023-01-06 08:58:30,2026-07-25,18000.0
64532384,Platinum,Crédito,2023-01-08 00:00:20,2023-01-08 14:46:43,2025-12-05,22000.0
71467355,Platinum,Crédito,2023-01-04 00:00:20,2023-01-04 03:44:07,2026-01-14,10000.0
34087070,Gold,Crédito,2023-01-06 00:00:20,2023-01-06 10:00:11,2027-11-20,22000.0
92050646,Maestro/Debit,Débito,2023-01-12 00:00:20,2023-01-12 05:40:34,2026-05-13,0.0
83310724,Gold,Crédito,2023-01-03 00:00:20,2023-01-03 04:51:25,2025-12-03,8000.0
