Cliente_ID,Valor,Data,Pix_para_si_mesmo,Tipo_transacao,Aprovado,PF_PJ,Agendado
3039,254.0,2024-03-29 12:53:25.505956864,0,Envio,1,PJ,Não
8090,1130.0,2023-10-24 05:52:27.353696512,0,Envio,1,PF,Não
1839,1096.0,2025-09-07 22:16:47.357102848,0,Envio,1,PF,Não
2865,1844.0,2025-08-01 19:35:27.133868032,0,Envio,1,PJ,Não
4773,533.0,2024-07-30 12:56:21.705540608,0,Envio,1,PJ,Não
1844,2036.59,2025-11-28 17:52:34.478581504,0,Envio,1,PJ,Não
5148,119.0,2024-02-17 17:09:39.454290944,0,Envio,1,PJ,Não
6909,731.0,2023-07-29 15:03:55.071741952,0,Envio,1,PJ,Não
6715,387.0,2025-08-02 19:31:35.564393472,0,Envio,1,PF,Não
4340,20.0,2023-09-18 15:55:20.750090240,0,Envio,1,PJ,Não
9044,395.0,2023-09-05 18:40:55.580884480,0,Envio,1,PF,Não
8417,6.49,2023-02-17 15:05:02.003546368,0,Envio,1,PF,Não
4154,20.0,2024-06-05 14:43:14.484487936,0,Envio,1,PF,Não
6376,213.0,2024-12-25 20:48:28.196394752,0,Envio,1,PJ,Não
9023,4867.0,2025-10-17 08:21:02.779998720,0,Envio,1,PJ,Não
9504,69.0,2023-09-03 20:48:41.485879040,0,Envio,0,PJ,Não
6545,223.0,2023-11-23 15:15:22.982269184,0,Envio,1,PJ,Não
5039,124.0,2023-01-26 06:56:24.318390784,0,Envio,0,PF,Não
4569,776.89,2025-10-05 12:03:06.199771904,0,Envio,1,PJ,Não
7443,110.0,2023-03-10 03:34:19.866394880,0,Envio,1,PJ,Não
9619,18.38,2023-07-19 22:02:01.080700928,1,Envio,1,PF,Não
3020,31.0,2025-12-19 08:52:24.765081088,0,Recebimento,1,PJ,Não
1843,7.11,2023-01-06 14:22:28.804295424,0,Envio,1,PF,Não
9560,106.0,2024-11-17 05:36:10.982241280,0,Envio,1,PJ,Não
4589,56.0,2025-10-19 23:27:12.670121984,0,Envio,1,PF,Não
7344,276.0,2024-10-10 00:31:01.538707968,1,Envio,1,PF,Não
9314,24.0,2023-03-28 14:46:45.312132096,0,Envio,1,PJ,Não
5568,267.0,2023-07-26 18:16:45.615253504,0,Envio,1,PF,Não
6384,295.0,2024-08-29 22:43:57.306561024,0,Recebimento,1,PJ,Não
9099,42.0,2024-02-03 12:45:53.085213440,0,Envio,1,PJ,Não
6802,21.2,2024-06-08 18:42:26.689946880,0,Envio,1,PJ,Não
5016,279.4,2023-08-21 07:20:46.667372800,0,Envio,1,PJ,Não
5126,446.01,2024-12-21 01:34:23.749629184,0,Recebimento,1,PJ,Não
9067,123.0,2023-03-05 13:31:05.353000704,0,Envio,1,PJ,Não
1692,191.92,2025-11-29 12:06:47.976765440,0,Envio,1,PJ,Não
8227,41.0,2024-02-22 21:46:08.711039744,0,Envio,1,PJ,Não
4996,407.0,2025-09-12 10:47:31.957091584,1,Envio,0,PF,Não
1101,609.0,2024-11-20 11:18:07.686952960,0,Envio,1,PJ,Não
9323,384.57,2025-10-31 06:29:29.593670656,0,Envio,1,PF,Não
6764,184.0,2023-09-19 18:41:20.132216832,0,Envio,1,PJ,Não
9726,1733.0,2025-08-29 07:46:37.534586880,0,Envio,0,PJ,Não
6293,58.0,2023-08-03 22:45:35.338807040,0,Recebimento,1,PF,Não
6892,525.0,2024-11-17 15:32:25.695690496,0,Envio,1,PF,Não
2399,199.0,2023-11-26 01:51:58.360463104,0,Envio,1,PJ,Não
8144,79.0,2024-02-18 00:32:42.536674304,0,Recebimento,1,PF,Não
2170,147.0,2025-08-31 19:06:30.402974208,0,Recebimento,1,PF,Não
1245,321.0,2024-10-12 23:09:37.739811072,0,Envio,1,PJ,Não
2217,156.24,2024-03-26 10:16:24.057094144,0,Envio,1,PJ,Não
6058,403.9,2023-04-21 04:34:31.795689984,1,Envio,1,PF,Não
8305,31.0,2023-04-01 05:02:17.682336512,0,Envio,1,PJ,Não
3456,125.0,2023-05-22 10:07:43.950370816,0,Envio,1,PF,Não
2833,20.0,2024-03-23 09:41:50.359915008,0,Envio,1,PF,Não
1043,573.76,2024-10-01 14:30:24.773696256,0,Recebimento,1,PJ,Não
2385,9.0,2024-12-07 20:07:23.674493440,0,Recebimento,0,PF,Não
7931,538.0,2025-10-28 07:01:07.281146112,0,Envio,1,PJ,Não
8825,232.87,2023-05-17 04:29:04.941817088,0,Envio,1,PF,Não
4255,2.0,2023-12-03 05:45:28.139986432,0,Envio,1,PJ,Não
7806,44.0,2023-02-17 09:56:23.339606272,0,Envio,1,PJ,Não
7973,27.0,2024-01-27 12:14:05.876377344,0,Recebimento,1,PF,Não
2243,3.0,2024-06-15 23:10:09.128441856,0,Envio,1,PJ,Não
7098,778.53,2024-03-31 02:27:29.649426688,0,Recebimento,1,PJ,Não
7408,61.0,2023-04-21 04:16:07.688137216,0,Envio,1,PJ,Não
9072,16.95,2024-10-23 21:46:57.541061632,0,Envio,0,PF,Não
3678,36.0,2023-08-04 06:46:43.316289792,0,Envio,1,PJ,Não
7605,203.76,2024-05-12 23:39:31.185802240,0,Recebimento,0,PJ,Não
6998,230.0,2024-09-23 20:34:34.987182336,0,Envio,1,PJ,Não
8137,543.48,2025-11-14 09:59:22.827236864,0,,1,PJ,Não
2193,449.36,2024-02-05 14:41:28.725716992,0,Envio,1,PF,Não
6439,829.0,2023-04-19 21:15:35.636529152,0,Envio,1,PJ,Não
1529,1054.82,2023-09-07 19:03:29.502551040,0,Envio,0,PF,Não
3728,6.0,2023-08-24 05:35:33.912713216,0,Envio,1,PJ,Não
1905,314.0,2023-10-27 21:35:22.537634048,0,Envio,1,PF,Não
3843,4.82,2024-02-07 10:49:24.369405952,0,Envio,1,PJ,Não
9592,144.0,2023-07-17 11:43:37.918699008,0,Envio,1,PF,Não
3366,751.0,2025-08-13 18:17:47.645827072,0,Envio,1,PJ,Não
8074,109.0,2024-05-13 21:06:38.299434240,0,Envio,1,PJ,Não
6848,2920.0,2025-11-19 06:25:22.608827648,0,Envio,0,PJ,Não
8732,154.47,2024-12-15 21:41:31.728954624,0,Envio,1,PF,Não
3278,31.02,2023-06-21 03:25:41.316243456,0,Envio,1,PJ,Não
8430,410.38,2023-12-20 10:05:32.332600576,0,Envio,1,PF,Não
7098,167.63,2023-07-15 19:40:16.646429184,0,Envio,1,PJ,Não
8107,106.94,2024-11-25 22:58:54.873838592,0,Envio,1,PF,Não
9095,534.0,2023-01-12 18:01:05.378222848,0,Envio,1,PJ,Não
4774,1495.0,2025-08-04 04:17:05.074841088,0,Envio,1,PF,Não
3483,281.74,2024-03-20 10:52:22.210531840,0,Envio,1,PJ,Não
6874,6.65,2024-12-15 09:49:13.210260224,0,Envio,1,PJ,Não
7806,405.0,2025-12-20 01:21:50.252838912,1,Envio,1,PF,Não
7408,19.0,2024-08-29 20:29:58.387258368,0,Envio,0,PF,Não
7617,203.26,2024-02-04 21:19:40.408933120,0,Envio,1,PJ,Não
1883,185.76,2024-08-21 02:18:00.855427072,0,Envio,1,PJ,Não
2061,865.0,2025-08-02 22:02:40.866091520,0,Envio,1,PJ,Não
5182,3.0,2024-11-24 12:20:19.742541056,0,Envio,1,PJ,Não
9857,33.0,2023-05-30 07:37:37.438296832,0,Envio,1,PJ,Não
6588,96.0,2024-07-18 23:42:46.918349824,0,Envio,1,PJ,Não
9696,289.0,2024-03-25 20:12:25.344673536,0,Envio,1,PJ,Não
8419,61.83,2024-06-08 01:32:06.438742016,0,Envio,1,PJ,Não
9461,1034.0,2024-10-03 21:14:35.634377216,0,Envio,1,PJ,Não
2421,706.52,2023-08-13 10:21:57.483720448,0,Envio,1,PJ,Não
3547,95.0,2024-12-11 12:04:38.888460288,0,Envio,1,PJ,Não
8581,259.0,2024-03-08 11:35:04.803079680,1,Envio,1,PF,Não
9560,634.75,2025-11-29 23:25:56.429589504,0,Envio,1,PF,Não
3828,816.0,2024-04-07 12:25:00.206187264,0,Envio,1,PF,Não
9323,467.0,2024-08-25 06:26:52.807196928,0,Recebimento,1,PJ,Não
1558,91.0,2023-10-07 16:12:03.889843968,0,Recebimento,1,PF,Não
6158,266.0,2024-02-13 18:07:54.421958144,0,Envio,0,PJ,Não
2353,8.0,2024-07-19 17:34:49.304902400,0,Envio,0,PJ,Não
4274,127.0,2023-06-14 22:57:55.652345856,1,Envio,1,PF,Não
4201,32.0,2024-11-15 04:45:43.290446592,0,Envio,1,PJ,Não
2371,304.0,2025-12-30 05:07:35.717717760,0,Envio,1,PF,Não
2373,29.17,2023-11-07 12:56:17.903698688,0,Envio,1,PJ,Não
2399,746.11,2024-10-28 14:15:05.030049792,0,Recebimento,1,PJ,Não
5878,244.0,2023-09-19 14:10:48.867585536,0,Envio,1,PF,Não
3002,3304.01,2025-08-14 01:11:34.643219968,1,Envio,0,PF,Não
5195,449.0,2023-12-09 09:17:49.640916992,0,Envio,1,PJ,Não
7000,17.0,2024-09-20 23:23:01.678292992,0,Envio,1,PJ,Não
7806,1425.0,2025-11-20 07:11:17.792487936,0,Envio,1,PJ,Não
8223,375.16,2025-08-24 08:38:56.099408128,0,Envio,1,PJ,Não
4443,34.14,2024-12-24 04:46:00.556066560,0,Envio,0,PJ,Não
3365,392.0,2024-08-16 13:02:44.633281792,0,Recebimento,1,PJ,Não
6898,1258.0,2025-12-06 07:08:01.097484032,0,Envio,1,PF,Não
1918,63.14,2025-12-15 16:35:46.783204352,0,Envio,1,PF,Não
4236,448.29,2024-02-12 22:43:07.603725824,0,Envio,1,PF,Não
5659,508.0,2025-12-18 23:08:35.365274624,0,Envio,1,PJ,Não
9917,136.7,2024-05-01 01:39:09.065969664,0,Envio,1,PJ,Não
8810,803.94,2023-05-06 19:42:04.170658816,0,Envio,0,PJ,Não
3526,30.0,2023-02-26 09:58:07.375227904,0,Envio,1,PJ,Não
1199,605.0,2024-06-28 04:08:01.807515136,0,Envio,1,PJ,Não
8573,23.0,2024-08-03 22:21:56.561668096,0,Envio,1,PJ,Não
1312,289.0,2023-05-21 10:38:36.978330880,0,Recebimento,1,PJ,Não
7698,1156.0,2023-10-28 06:43:54.075138816,0,Envio,1,PJ,Não
6337,177.45,2024-07-21 20:44:27.626721536,0,Envio,1,PJ,Não
2774,31.0,2023-08-11 14:49:22.519227392,0,Envio,1,PJ,Não
3123,38.31,2023-02-07 17:30:44.080166912,0,Envio,1,PJ,Não
8356,80.0,2024-01-30 23:52:03.252128512,0,Envio,0,PJ,Não
5453,1037.0,2025-10-27 06:24:05.604136960,1,Envio,1,PF,Não
8138,105.0,2024-12-17 14:36:37.530149376,0,Envio,1,PF,Não
6793,706.0,2025-10-10 07:49:23.965973248,1,Envio,1,PF,Não
7540,11.0,2023-04-28 00:45:29.353790208,0,Envio,1,PJ,Não
4672,393.0,2024-05-09 19:05:39.046747392,0,Envio,1,PF,Não
3957,1156.0,2025-12-13 10:45:39.599428864,0,Recebimento,1,PJ,Não
1060,399.71,2024-07-18 21:13:30.812028672,0,Envio,1,PJ,Não
8732,2222.0,2025-08-01 23:38:28.726738432,1,Envio,1,PF,Não
1835,25.0,2023-06-01 23:45:49.508227840,0,Envio,0,PJ,Não
9691,115.0,2023-01-04 21:41:27.990483200,0,Envio,1,PF,Não
3066,120.51,2024-12-16 16:42:30.124083712,0,Envio,1,PJ,Não
1685,5.0,2024-07-20 22:27:22.402448128,0,Recebimento,1,PJ,Não
2542,61.0,2024-05-11 08:23:07.966690304,0,Envio,1,PJ,Não
9882,98.0,2023-12-03 17:22:27.324241152,0,Envio,1,PJ,Não
7073,94.0,2023-07-19 07:21:12.119019264,0,Envio,1,PJ,Não
8896,72.36,2024-05-12 00:01:47.056221184,0,Envio,1,PJ,Não
7659,440.97,2024-11-08 15:21:02.232734464,0,Envio,1,PF,Não
1202,16.0,2023-10-21 15:52:58.299918336,0,Envio,1,PJ,Não
2899,335.0,2024-02-11 07:55:54.572091392,1,Envio,1,PF,Não
7309,101.0,2023-06-09 20:29:29.770715136,0,Envio,0,PJ,Não
8478,2.0,2024-08-27 01:29:54.703080960,0,Envio,1,PJ,Sim
9051,138.0,2023-05-24 04:14:16.130275840,0,Envio,1,PF,Não
9246,27.0,2024-06-25 14:14:27.285956864,0,Envio,1,PJ,Não
2170,12.09,2025-09-03 12:42:54.004567552,0,Envio,0,PF,Não
2993,60.0,2024-08-09 16:14:07.983412480,0,Envio,1,PJ,Não
4146,174.0,2025-11-19 09:21:29.003418880,0,Envio,1,PJ,Não
8883,396.0,2025-11-24 15:47:27.973729792,0,Envio,1,PJ,Não
7617,32.25,2023-08-18 22:21:10.842247168,0,Envio,1,PJ,Não
1839,64.84,2023-11-04 11:52:51.709984256,0,Envio,1,PJ,Não
5486,378.0,2024-03-19 01:11:46.925984000,0,Envio,1,PJ,Não
3041,72.42,2023-01-25 06:51:15.205662720,0,Envio,1,PJ,Não
5294,97.0,2023-07-18 16:41:36.453350400,0,Envio,1,PF,Não
1481,14.0,2023-03-28 11:04:28.513982464,1,Envio,1,PF,Não
4988,160.54,2024-04-15 09:19:51.885457152,0,Envio,1,PJ,Não
8834,39.56,2024-02-20 12:39:48.993952000,0,Envio,1,PF,Não
2421,196.84,2024-08-11 13:56:53.961528576,0,Envio,0,PJ,Não
1564,253.0,2024-11-18 21:12:56.545084928,0,Envio,1,PJ,Não
5843,24.84,2024-04-23 22:08:05.777698048,0,Envio,1,PJ,Não
6931,50.94,2025-09-20 00:58:23.954706688,0,Envio,1,PF,Não
3788,73.0,2024-07-21 11:42:56.796266752,0,Envio,1,PJ,Não
9525,38.0,2024-12-23 04:33:28.977281792,0,Envio,1,PJ,Não
4485,185.0,2023-02-27 09:51:53.291494400,0,Envio,1,PJ,Não
3391,139.0,2024-12-27 04:27:52.651140352,0,Envio,1,PJ,Não
2865,916.0,2023-05-25 23:30:34.242302464,0,Envio,1,PJ,Não
8911,129.0,2024-09-23 07:26:39.093061376,0,Envio,1,PJ,Não
5315,189.41,2025-11-12 06:20:23.752420096,0,Envio,1,PJ,Não
2055,548.0,2025-08-11 14:07:45.863195392,0,Envio,1,PJ,Sim
5852,94.0,2024-11-20 09:46:00.774407936,0,Envio,1,PF,Não
1711,654.0,2023-06-28 14:40:53.644308736,0,Envio,1,PJ,Não
9280,299.0,2023-05-25 21:16:53.073801728,0,Envio,1,PJ,Não
6376,106.0,2023-11-30 19:48:51.328390912,0,Envio,1,PJ,Não
7929,132.0,2024-05-24 11:38:26.623011840,0,Envio,1,PF,Não
9935,74.0,2023-09-26 23:51:51.273097472,0,Recebimento,1,PF,Não
1629,746.0,2024-08-19 20:36:31.923806208,0,Envio,1,PF,Não
2348,-14800.0,,0,Envio,0,PJ,Não
5978,1350.42,2025-10-02 20:47:22.417030912,0,Envio,1,PF,Não
9283,164.0,2023-06-18 20:24:11.154201856,0,Envio,1,PJ,Não
8500,92.0,2023-07-04 22:18:02.953715456,0,Envio,1,PJ,Não
9160,284.46,2023-05-24 06:20:00.596080128,0,Envio,1,PF,Não
3911,448.0,2023-07-18 12:39:16.319264256,1,Envio,1,PF,Não
9308,136.0,2023-07-18 16:45:58.419174144,0,Recebimento,1,PJ,Não
9312,1445.26,2025-12-08 03:53:04.665290496,0,Envio,1,PF,Não
8811,59.2,2025-09-18 01:15:23.874679808,1,Envio,1,PF,Não
4486,30.0,2024-11-02 08:17:22.795736576,0,Envio,1,PF,Não
8305,27.56,2023-07-11 06:35:22.116267520,0,Envio,1,PJ,Não
9340,309.65,2024-10-30 20:52:38.262939904,0,Envio,1,PJ,Não
9987,781.0,2024-12-27 01:06:41.986774784,1,Envio,1,PF,Não
6250,81.0,2024-11-08 14:16:48.796217088,0,Envio,1,PJ,Não
1993,326.33,2023-07-06 16:42:41.483128064,0,Recebimento,1,PJ,Não
3318,191.0,2023-10-04 17:13:58.338977536,0,Envio,0,PJ,Não
1150,2773.0,2025-10-07 09:19:15.901943552,0,Envio,1,PJ,Não
2250,324.0,2023-07-31 08:39:28.285483008,0,Envio,1,PJ,Não
4101,254.0,2024-05-05 22:40:41.166914560,0,Envio,1,PF,Não
6376,2.91,2023-06-11 18:56:30.009472256,0,Envio,1,PF,Não
4975,71.0,2024-02-15 13:17:00.878758400,0,Envio,1,PJ,Não
4017,148.0,2023-02-17 21:34:16.020383488,0,Envio,1,PJ,Não
6707,939.99,2023-02-24 04:03:14.150286848,0,Envio,1,PJ,Não
5157,97.22,2024-11-09 06:34:33.967522816,0,Envio,1,PJ,Não
1843,49.0,2023-11-12 22:53:48.666330112,0,Envio,0,PJ,Não
9155,44.0,2023-03-11 08:07:50.323472896,0,Envio,1,PJ,Não
1245,190.73,2024-09-01 21:22:12.896751360,1,Envio,1,PF,Não
2729,22.0,2024-09-28 22:09:42.272011520,0,Envio,1,PF,Não
2577,33.0,2024-12-14 06:42:59.660402944,0,Envio,1,PF,Não
7441,122.0,2024-08-12 15:20:04.669792256,1,Envio,1,PF,Não
1837,122.0,2024-05-17 13:21:30.327855360,0,Envio,1,PJ,Não
7670,150.0,2023-06-07 05:01:27.011701248,0,Envio,0,PJ,Não
7466,2776.1,2025-10-24 04:32:40.390608640,0,Recebimento,1,PJ,Não
8033,194.03,2023-10-04 06:10:39.899392768,0,Recebimento,1,PJ,Não
5281,380.0,2024-07-19 15:56:42.300084992,0,Envio,1,PF,Não
6718,160.0,2023-11-01 19:51:01.208936704,0,Envio,1,PJ,Não
7053,842.0,2025-09-13 18:25:00.414197504,0,Envio,1,PF,Não
7346,17.0,2024-09-10 05:51:47.436963072,0,Envio,1,PJ,Não
7767,1183.5,2023-06-13 22:17:44.686722048,0,Envio,1,PJ,Não
9340,114.82,2023-09-13 07:07:09.901442048,0,Recebimento,1,PJ,Não
3868,475.0,2024-09-19 08:23:28.796996864,0,Envio,1,PJ,Não
4709,727.45,2025-11-21 19:12:47.513051136,0,Envio,1,PJ,Não
8299,171.0,2023-07-17 00:26:18.367632640,0,Envio,1,PJ,Não
7540,419.0,2024-09-13 23:08:20.723959296,1,Envio,1,PF,Não
9169,91.52,2024-10-23 00:12:51.301000960,0,Envio,1,PJ,Não
7523,10.05,2023-09-19 10:56:07.175905024,1,Envio,1,PF,Não
6913,0.0,2023-04-22 02:34:18.038779648,0,Envio,1,PF,Não
7941,1043.0,2023-08-31 10:20:00.447091968,0,Envio,1,PJ,Não
2003,1062.0,2024-02-06 03:23:08.369164288,0,Envio,1,PF,Não
9705,20.0,2023-07-30 08:18:22.717517824,1,Envio,1,PF,Não
9534,405.0,2023-03-21 02:59:05.186708224,0,Recebimento,0,PJ,Não
9752,-4019.0,,0,Envio,1,PJ,Não
3957,357.0,2024-04-17 10:25:57.324398080,0,Envio,1,PJ,Não
8811,89.48,2023-07-08 17:56:35.173216256,0,Envio,1,PF,Não
3614,189.97,2024-06-24 17:38:59.182880768,0,Envio,0,PJ,Não
9657,203.84,2024-06-16 23:07:58.288536832,0,Envio,1,PF,Não
6896,86.0,2024-10-13 16:29:17.855486720,0,Envio,1,PF,Não
4674,250.47,2025-08-29 09:16:40.886007808,1,Envio,1,PF,Não
5978,111.0,2024-08-30 15:39:17.867716864,0,Envio,1,PJ,Não
8303,577.31,2025-11-03 14:06:55.178889216,0,Envio,1,PF,Não
2931,113.16,2024-03-09 06:30:35.180397312,0,Envio,1,PJ,Não
6479,661.0,2024-02-14 13:49:37.103584512,0,Envio,1,PF,Não
6514,113.61,2024-06-20 19:55:49.559333120,0,Envio,1,PJ,Não
7396,2165.79,2025-12-17 09:50:37.435014400,1,Envio,1,PF,Não
6253,13.33,2023-03-23 12:52:25.573384448,0,Envio,1,PF,Não
2166,30.43,2023-07-25 19:00:29.736174848,0,Envio,0,PJ,Não
4609,2244.0,2025-08-13 23:42:16.635139072,0,Envio,1,PJ,Não
7818,412.0,2025-08-04 17:41:11.410287360,0,Envio,1,PJ,Não
8227,32.83,2024-02-06 10:14:29.799084800,0,Envio,1,PJ,Não
2057,439.89,2025-11-30 17:03:36.137932288,0,Envio,1,PF,Não
5126,173.41,2024-02-04 02:20:05.234587648,0,Envio,1,PF,Não
9393,284.24,2024-03-04 03:17:17.932974336,0,Envio,1,PF,Não
1689,577.0,2024-05-14 21:28:41.414855936,1,Envio,1,PF,Não
5558,1027.0,2025-08-13 21:21:40.643744512,0,Recebimento,1,PF,Não
4255,3.64,2023-07-21 11:32:14.072411136,0,Envio,1,PJ,Não
1202,3.06,2023-08-17 18:40:15.933904128,0,Envio,1,PJ,Não
8137,274.05,2024-09-13 11:36:51.313125888,0,Envio,0,PJ,Não
9908,93.4,2024-11-19 19:30:50.882878976,0,Envio,1,PJ,Não
6902,1675.0,2025-11-25 01:01:53.236119808,0,Envio,1,PJ,Não
9774,32.07,2024-02-14 12:28:20.413958656,0,Recebimento,1,PF,Não
4799,97.02,2023-11-24 17:42:01.156288768,0,Envio,0,PJ,Não
2479,44.0,2024-09-15 10:00:36.281841152,1,Envio,0,PF,Não
6491,4563.0,2025-12-21 21:15:33.271943936,0,Envio,1,PJ,Não
6635,170.07,2023-05-02 17:54:44.894860288,0,Envio,1,PJ,Não
7094,389.0,2023-09-26 12:14:47.181014016,0,Envio,1,PJ,Não
2061,305.0,2024-04-13 01:03:38.987187712,0,Envio,1,PJ,Não
9246,72.0,2023-01-01 19:32:08.218086400,0,Envio,1,PJ,Não
9707,753.94,2025-12-11 10:21:41.670724608,0,Envio,1,PF,Não
2217,504.0,2024-10-29 06:45:14.911835392,0,Recebimento,1,PJ,Não
6030,238.79,2023-01-29 00:46:19.675451648,0,Envio,1,PJ,Não
2630,295.75,2024-05-14 03:57:59.728466432,0,Envio,1,PF,Não
9483,83.79,2024-02-12 10:48:33.072303872,0,Recebimento,1,PJ,Não
8365,592.0,2025-09-26 21:37:00.649747200,0,Recebimento,0,PF,Não
9108,6.7,2023-01-03 03:47:18.697400320,0,Envio,1,PJ,Não
1718,747.0,2025-08-04 21:13:56.030573056,0,Envio,1,PJ,Não
8696,392.0,2024-04-05 10:54:41.274074624,0,Envio,1,PF,Não
9573,310.0,2023-06-03 03:43:55.751518208,0,Recebimento,1,PJ,Não
3115,346.0,2023-08-13 23:30:17.386177280,0,Envio,1,PF,Não
4225,57.09,2024-07-03 22:24:09.951691776,0,Envio,1,PJ,Não
1031,4290.0,2025-08-18 01:23:21.923353856,0,Envio,1,PJ,Não
3836,1146.0,2023-02-07 20:31:30.262686720,0,Envio,1,PJ,Não
2161,232.0,2025-12-17 23:01:45.020955904,0,Envio,1,PF,Não
8726,1234.0,2024-06-07 07:46:27.977410048,0,Envio,1,PJ,Não
6979,30.0,2024-09-09 07:54:12.219565056,0,Envio,1,PJ,Não
5757,317.0,2024-07-21 20:39:05.638945536,1,Envio,1,PF,Não
2542,663.26,2023-03-24 02:49:22.759459584,0,Envio,1,PJ,Não
4268,118.38,2024-05-26 11:34:06.460509696,0,Envio,1,PJ,Não
6408,381.0,2024-04-17 06:22:52.285625344,0,Envio,1,PJ,Não
1843,8.58,2024-03-14 07:15:41.925850112,0,Envio,1,PJ,Não
2110,236.31,2024-03-11 08:37:22.026668032,0,Envio,1,PJ,Não
1889,98.16,2025-11-10 15:03:43.663672320,0,Envio,1,PF,Não
7752,46.0,2023-01-26 03:01:01.975523072,0,Envio,1,PJ,Não
1161,485.0,2025-12-15 09:16:37.363952128,0,Envio,1,PF,Não
4202,83.9,2023-06-11 10:05:20.728507904,0,Recebimento,1,PJ,Não
5813,27.0,2024-05-24 14:21:11.407670784,0,Envio,1,PF,Não
8305,29.0,2024-11-18 01:06:15.519115264,0,Envio,1,PF,Não
5416,78.3,2023-08-09 02:17:28.956469504,0,Envio,1,PF,Não
6883,28.95,2024-08-01 00:09:34.863363072,0,Envio,0,PJ,Não
4709,61.0,2024-10-11 02:52:51.004424192,0,Envio,1,PJ,Não
4805,152.0,2023-02-25 16:18:28.988899328,0,Envio,1,PJ,Não
5531,1588.0,2025-09-18 21:38:18.028506368,1,Envio,1,PF,Não
3483,241.0,2024-11-04 17:18:42.124718336,0,Envio,1,PJ,Não
4010,66.29,2024-04-18 12:31:40.588993792,0,Envio,1,PF,Não
1668,264.92,2024-11-17 08:52:31.495996160,0,Envio,1,PJ,Não
9461,352.73,2024-06-13 20:38:43.146506752,1,Envio,1,PF,Não
7646,1333.0,2025-10-04 00:47:20.747073792,0,Recebimento,1,PJ,Não
4827,26.48,2024-12-26 04:48:49.506450944,1,Envio,0,PF,Não
9100,452.25,2024-06-20 20:39:39.050769152,0,Envio,1,PJ,Não
7620,72.11,2023-07-17 06:04:57.084189184,0,Envio,1,PF,Não
6106,246.0,2023-04-22 14:45:50.889866752,0,Envio,1,PF,Não
5361,178.33,2024-01-25 19:59:07.598532608,0,Recebimento,1,PJ,Não
9639,1099.0,2025-10-08 06:48:01.613039872,0,Envio,1,PF,Não
1146,378.0,2024-06-22 10:43:56.913512960,0,Envio,1,PJ,Não
4146,42.54,2024-02-18 22:58:18.678730752,0,Envio,1,PF,Não
8696,890.3,2025-11-24 23:03:04.485199104,0,Envio,1,PJ,Não
8253,126.0,2024-06-19 20:22:46.496623360,0,Envio,1,PJ,Não
6384,801.0,2024-11-22 15:53:48.906213888,1,Envio,0,PF,Não
9987,188.0,2024-02-08 21:03:23.407549952,0,Envio,1,PJ,Não
1644,21.0,2023-10-17 14:33:27.376720640,0,Envio,1,PJ,Não
7995,246.0,2023-01-08 08:21:57.177840896,1,Envio,0,PF,Não
7179,69.0,2023-06-11 12:01:23.640491008,1,Envio,1,PF,Não
1043,629.29,2024-02-03 07:36:08.976117760,0,Envio,1,PF,Não
1547,1030.0,2024-05-04 02:52:53.271716864,0,Recebimento,1,PF,Não
2110,951.0,2025-08-25 16:00:24.636253696,0,Envio,1,PF,Não
3136,331.0,2023-10-19 21:08:52.230197504,0,Envio,1,PF,Não
9407,15.0,2023-09-12 22:51:35.480012544,0,Envio,1,PF,Não
4672,277.0,2024-10-05 14:40:13.017322496,0,Recebimento,1,PJ,Não
9494,1286.86,2023-03-12 23:14:52.883356416,0,Envio,1,PJ,Não
4269,1038.0,2023-04-09 00:57:02.960297472,0,Envio,1,PJ,Não
9600,384.74,2023-02-18 05:13:01.270909440,0,Recebimento,1,PF,Não
4237,11.0,2024-07-01 04:44:32.864271360,0,Envio,0,PJ,Não
7947,35.0,2023-01-07 03:37:57.162273792,0,Envio,1,PJ,Não
9600,371.46,2024-01-09 19:33:16.318977024,1,Recebimento,1,PF,Não
6769,49.0,2023-09-14 01:30:12.666058240,0,Envio,1,PF,Não
7120,1138.21,2024-10-23 02:59:02.101193984,0,Recebimento,1,PF,Não
9104,170.0,2023-02-02 05:05:19.382147072,0,Envio,1,PJ,Não
4255,99.0,2024-12-07 19:00:36.492622336,0,Envio,1,PF,Não
6063,213.89,2023-11-14 22:51:17.242719488,0,Envio,1,PF,Não
9155,114.0,2024-04-16 08:29:17.662753792,1,Envio,1,PF,Não
4223,387.0,2024-03-03 15:17:06.306858240,0,Envio,1,PJ,Não
2247,157.39,2025-12-23 06:37:20.108901632,0,Envio,0,PJ,Não
7092,86.9,2023-01-28 17:00:50.471048192,0,Envio,1,PJ,Não
2041,256.0,2023-07-18 19:23:19.337175040,0,Envio,1,PJ,Não
7540,44.6,2023-04-25 06:18:48.948724480,1,Envio,1,PF,Não
8227,10.0,2023-08-09 20:27:54.934990080,0,Envio,1,PF,Não
7000,56.0,2024-09-03 13:12:43.173006080,0,Envio,1,PF,Não
9036,166.0,2025-12-22 11:54:32.640894208,1,Envio,1,PF,Não
4006,7.01,2023-10-23 15:25:45.104512512,0,Recebimento,1,PJ,Não
6403,33.0,2024-03-19 18:58:59.154124032,0,Envio,1,PF,Não
1770,1151.0,2024-05-19 22:53:59.447759616,0,Envio,0,PJ,Não
