Cliente_ID,Data_Abertura_Conta_Inv,Data,Valor_Aplicado,Saldo_Atual,Produto_Investimento,Data_de_vencimento
9051,202411,202505,7508.8,32124.89,Renda Variavel,203405
5272,202305,202308,5076.91,5217.78,Renda Fixa,203410
1822,202301,202510,5005.14,95597.43,Renda Fixa,203407
9202,202310,202508,929.63,2431.32,Reservinha,299901
9733,202406,202506,1143.86,2326.11,Renda Fixa,203511
1883,202508,202508,20.48,0.0,Renda Variavel,203303
4859,202303,202407,3155.31,5807.01,Tesouro Direto,203301
5561,202302,202307,1136.36,0.0,Renda Fixa,203406
7840,202304,202411,1928.35,49092.51,Renda Variavel,203001
3546,202302,202505,4533.2,122683.18,Reservinha,299901
2203,202311,202508,2715.74,32467.79,Reservinha,299901
4436,202311,202404,2379.68,17526.25,Renda Fixa,203304
6483,202301,202311,1129.49,0.0,Renda Variavel,203209
9006,202302,202404,6511.06,97477.57,Renda Fixa,202705
7429,202301,202311,411.14,14401.03,Tesouro Direto,202407
2203,202311,202507,2865.79,29376.31,Reservinha,299901
2481,202301,202402,994.45,8323.45,Renda Variavel,202710
1837,202301,202312,28.83,1145.58,Reservinha,299901
1499,202303,202306,2709.44,49137.61,Reservinha,299901
9721,202304,202510,124.76,69493.43,Tesouro Direto,203110
3604,202301,202506,1090.81,3437.81,Tesouro Direto,203201
2184,202302,202509,7.5,27130.97,Renda Variavel,202702
4308,202301,202302,1064.38,0.0,Renda Fixa,202901
1494,202304,202306,1705.21,373.43,Tesouro Direto,202708
3969,202301,202409,589.86,19022.54,Reservinha,299901
9489,202309,202502,2719.21,89467.45,Reservinha,299901
2966,202302,202308,4203.53,82421.93,Reservinha,299901
8973,202302,202409,1365.83,14239.73,Renda Variavel,203010
1561,202302,202401,1499.1,13427.53,Reservinha,299901
1822,202301,202504,2336.22,39520.57,Reservinha,299901
5317,202301,202409,2962.91,22792.85,Tesouro Direto,203503
3901,202404,202411,1458.16,2369.33,Reservinha,299901
5032,202302,202410,-2254.51,2853.83,Reservinha,299901
8266,202308,202407,3150.08,25789.03,Reservinha,299901
5734,202302,202408,41.42,6531.86,Renda Variavel,203109
1373,202301,202505,400.82,6766.65,Renda Fixa,202711
6127,202306,202402,2087.45,0.0,Renda Variavel,203004
5394,202302,202304,6155.05,0.0,Renda Fixa,203207
9721,202304,202308,23.71,589.72,Renda Variavel,203506
5307,202304,202312,1250.24,9689.69,Reservinha,299901
5127,202301,202309,1148.91,7422.6,Renda Variavel,202912
7114,202301,202507,377.88,6594.16,Reservinha,299901
1948,202306,202501,2652.46,32551.78,Renda Fixa,202805
3511,202302,202311,3536.96,1417.37,Reservinha,299901
3918,202302,202505,657.55,19054.66,Reservinha,299901
1749,202304,202504,3051.48,1224.65,Renda Variavel,202803
2188,202303,202507,2807.51,19385.2,Renda Fixa,202808
5317,202301,202502,2456.93,13817.0,Reservinha,299901
9169,202301,202503,637.2,1578.63,Renda Variavel,203003
9005,202305,202306,74.59,0.0,Renda Variavel,203503
9660,202302,202305,4964.81,50481.69,Reservinha,299901
6040,202301,202312,4583.49,2269.77,Tesouro Direto,202911
5734,202302,202302,4671.38,0.0,Tesouro Direto,202512
8902,202302,202410,646.02,21960.62,Tesouro Direto,202811
9160,202301,202511,2356.13,7913.59,Reservinha,299901
9401,202309,202511,-9073.59,9073.59,Tesouro Direto,202511
6876,202304,202309,4695.78,4394.78,Renda Fixa,202702
3066,202302,202501,570.72,6931.53,Tesouro Direto,203002
6471,202311,202505,739.33,3348.57,Renda Fixa,202904
5734,202302,202304,7701.72,3920.69,Renda Fixa,203109
3374,202301,202506,2043.68,7163.95,Tesouro Direto,203308
5734,202302,202305,5049.61,6099.8,Tesouro Direto,202512
1948,202306,202401,2065.12,19070.82,Renda Fixa,202805
8892,202303,202402,5139.59,0.0,Renda Fixa,203007
6865,202307,202511,2159.22,35020.8,Reservinha,299901
6533,202301,202403,3761.66,5634.41,Renda Fixa,202811
9202,202310,202408,5231.47,0.0,Tesouro Direto,202409
4542,202306,202410,2434.26,47091.12,Tesouro Direto,203112
6814,202304,202502,157.37,1297.02,Renda Variavel,202701
9130,202301,202402,2049.65,16902.36,Renda Fixa,203105
4269,202301,202512,-717.34,89322.54,Reservinha,299901
7363,202302,202404,143.23,7490.59,Renda Variavel,202405
5454,202301,202304,1303.24,35365.67,Reservinha,299901
5195,202402,202406,1451.31,570.37,Tesouro Direto,203208
7973,202312,202511,6.29,3238.81,Renda Variavel,203001
9946,202303,202303,4608.08,0.0,Tesouro Direto,203207
2272,202303,202406,2937.05,14556.64,Reservinha,299901
2057,202504,202511,12.96,13980.79,Renda Variavel,202702
3969,202301,202303,3.79,5150.5,Renda Variavel,202408
8215,202301,202310,1086.92,358.74,Tesouro Direto,203003
4523,202301,202311,2710.27,14831.65,Reservinha,299901
4555,202302,202305,1632.17,0.0,Reservinha,299901
3546,202302,202303,4980.74,30259.0,Reservinha,299901
1793,202302,202302,805.51,0.0,Reservinha,299901
8181,202301,202303,2119.24,35502.23,Reservinha,299901
6072,202311,202404,3819.01,6674.34,Renda Variavel,202512
4693,202305,202402,1354.2,30251.87,Reservinha,299901
5206,202301,202505,545.82,24271.61,Reservinha,299901
4773,202401,202503,4325.02,61910.57,Reservinha,299901
5865,202301,202408,-3857.59,9190.14,Reservinha,299901
2600,202306,202312,1379.34,2697.07,Reservinha,299901
5780,202308,202309,4308.43,17615.39,Renda Fixa,203012
3087,202311,202507,5142.97,34527.45,Renda Variavel,203505
4347,202302,202412,417.31,27876.13,Renda Variavel,202910
5307,202304,202511,583.24,33456.88,Reservinha,299901
4347,202302,202304,1655.87,2083.66,Reservinha,299901
4693,202305,202311,461.75,422.29,Tesouro Direto,202403
1729,202301,202507,97.68,9342.54,Renda Variavel,203312
9525,202301,202301,233.35,0.0,Renda Variavel,203403
5984,202301,202412,-5242.23,28280.59,Reservinha,299901
6498,202312,202508,-854.74,23210.84,Reservinha,299901
3486,202403,202404,1780.71,17656.06,Renda Fixa,203303
1932,202303,202305,2325.59,775.65,Renda Variavel,203410
4711,202302,202308,960.67,18551.03,Renda Variavel,203011
9006,202302,202306,6365.97,30666.6,Renda Fixa,202705
2161,202301,202506,136.17,2572.53,Renda Fixa,202705
6778,202305,202511,-1101.06,12037.83,Reservinha,299901
2110,202308,202504,2253.37,11937.05,Reservinha,299901
9006,202302,202408,5677.35,123294.15,Renda Fixa,202705
4290,202301,202407,955.11,83903.77,Reservinha,299901
6582,202301,202404,2550.61,67335.48,Reservinha,299901
9117,202303,202312,2315.07,6812.38,Tesouro Direto,202811
7363,202302,202311,6326.85,33978.41,Tesouro Direto,203303
1373,202301,202502,545.74,25958.81,Renda Variavel,203510
5568,202302,202403,3292.1,9298.29,Reservinha,299901
4814,202310,202512,6686.1,78858.63,Reservinha,299901
4035,202401,202507,818.57,4301.62,Renda Fixa,203008
9679,202311,202510,4675.84,39835.12,Renda Fixa,202808
4005,202302,202409,1517.66,31877.44,Reservinha,299901
4296,202301,202503,2232.75,24861.63,Reservinha,299901
7533,202302,202406,1878.23,13267.8,Tesouro Direto,203004
7778,202301,202402,1952.53,49915.62,Reservinha,299901
5947,202301,202306,1666.75,6098.03,Renda Variavel,203111
1729,202301,202509,1064.66,9658.53,Renda Variavel,203312
1793,202302,202311,-656.92,9233.55,Reservinha,299901
1589,202301,202311,2101.29,17762.28,Renda Fixa,202509
9917,202301,202309,250.24,2173.48,Renda Variavel,202801
8684,202302,202308,2152.16,3238.22,Tesouro Direto,203202
8902,202302,202410,4606.55,71009.45,Renda Fixa,202702
8632,202312,202508,4345.9,10549.84,Renda Fixa,202805
6954,202301,202508,743.0,1274.22,Renda Fixa,203512
7044,202304,202512,3972.23,102208.14,Reservinha,299901
6546,202312,202504,-919.94,7120.64,Reservinha,299901
9696,202302,202308,426.68,3579.18,Renda Fixa,203504
3344,202312,202412,1929.84,7233.5,Renda Variavel,203403
8684,202302,202509,1170.4,38564.4,Reservinha,299901
9679,202311,202507,5900.82,16635.43,Tesouro Direto,203508
1698,202301,202502,1865.99,3577.11,Tesouro Direto,202704
1958,202307,202408,4570.66,30083.09,Tesouro Direto,202704
4140,202309,202411,1596.25,5936.92,Renda Variavel,203207
2420,202301,202508,662.71,107765.18,Reservinha,299901
1324,202306,202401,6086.07,24359.4,Renda Fixa,203302
4557,202301,202512,1987.43,52497.53,Reservinha,299901
8454,202305,202307,3562.12,0.0,Reservinha,299901
9525,202301,202305,1325.56,3387.49,Reservinha,299901
3137,202309,202512,777.02,2692.75,Renda Variavel,203305
4154,202306,202508,4.4,3937.54,Renda Variavel,203405
2807,202307,202402,964.51,74677.06,Reservinha,299901
3586,202304,202304,144.66,28380.0,Tesouro Direto,203308
4840,202307,202310,1349.58,0.0,Reservinha,299901
4628,202304,202508,1875.46,50187.3,Tesouro Direto,202903
3511,202302,202402,3348.73,3614.44,Tesouro Direto,203403
3557,202407,202512,4225.25,8907.01,Reservinha,299901
1690,202303,202502,4826.0,21524.49,Renda Fixa,203206
2420,202301,202403,3325.77,62871.3,Reservinha,299901
4840,202307,202307,1360.84,0.0,Renda Fixa,202501
4154,202306,202401,1051.79,3610.71,Reservinha,299901
9604,202303,202401,1953.59,38106.83,Renda Variavel,202810
4272,202303,202409,67.85,26.77,Reservinha,299901
6200,202302,202502,9.62,0.0,Reservinha,299901
7788,202306,202408,2070.71,4267.88,Renda Fixa,203012
4838,202303,202304,643.78,0.0,Reservinha,299901
9564,202301,202408,-2438.32,49870.37,Reservinha,299901
9508,202301,202504,3703.61,22485.51,Renda Variavel,203305
6279,202304,202503,688.23,4604.75,Renda Variavel,202910
4769,202301,202412,4021.41,3203.34,Tesouro Direto,203507
7033,202306,202504,4999.36,32132.5,Tesouro Direto,203210
9260,202306,202507,551.01,90.43,Tesouro Direto,203412
6021,202308,202503,2489.7,30137.51,Reservinha,299901
9710,202307,202309,2046.55,32676.89,Reservinha,299901
5337,202309,202502,2979.9,54024.36,Reservinha,299901
6513,202304,202411,1036.02,0.0,Reservinha,299901
9507,202309,202512,1832.55,15755.07,Tesouro Direto,202811
3926,202304,202309,-168.16,329.68,Reservinha,299901
7412,202302,202302,902.3,21509.52,Reservinha,299901
1841,202301,202307,1880.7,0.0,Tesouro Direto,203303
3928,202301,202503,3006.07,19757.72,Renda Variavel,203210
6655,202301,202502,2769.07,14423.08,Reservinha,299901
3087,202311,202312,1538.23,2859.77,Reservinha,299901
9489,202309,202510,3322.5,109177.54,Reservinha,299901
9317,202309,202509,2561.9,10338.43,Reservinha,299901
7151,202411,202506,5696.54,31303.9,Renda Variavel,203405
7366,202307,202312,2605.4,1888.25,Reservinha,299901
1932,202303,202511,714.14,11378.59,Tesouro Direto,203010
6328,202509,202509,4436.36,0.0,Renda Variavel,202903
3614,202312,202505,1477.73,0.0,Tesouro Direto,203302
6289,202301,202411,2744.78,155323.57,Reservinha,299901
1738,202301,202307,1090.36,0.0,Renda Variavel,202507
3201,202309,202312,3851.07,0.0,Tesouro Direto,203206
9035,202302,202307,2409.73,2181.23,Renda Fixa,203312
9024,202311,202512,3019.54,94263.55,Reservinha,299901
6337,202301,202312,1004.1,1847.74,Tesouro Direto,203404
7381,202301,202303,7132.51,7642.03,Renda Fixa,203007
7344,202301,202504,2091.06,43153.76,Reservinha,299901
5315,202507,202509,2204.62,2781.3,Reservinha,299901
7073,202311,202403,3996.58,7756.0,Tesouro Direto,203012
6506,202305,202307,1354.53,0.0,Reservinha,299901
4991,202301,202305,1843.4,8469.01,Reservinha,299901
1560,202301,202310,1196.83,760.47,Renda Variavel,202510
5504,202304,202307,3230.07,1408.64,Renda Fixa,202509
2052,202303,202306,801.42,26948.59,Reservinha,299901
5239,202301,202304,4210.14,0.0,Renda Fixa,203309
4928,202303,202511,3917.45,85801.74,Reservinha,299901
3344,202312,202508,2120.34,19609.36,Reservinha,299901
7652,202301,202509,-13915.6,25855.43,Reservinha,299901
7429,202301,202508,184.39,6628.82,Renda Variavel,202705
9074,202304,202410,2975.81,0.0,Renda Fixa,203008
7344,202301,202302,126.51,0.0,Tesouro Direto,202403
5267,202303,202510,-2882.79,6350.82,Reservinha,299901
1563,202302,202407,4952.29,45468.1,Renda Fixa,203209
8303,202301,202406,2729.29,4568.49,Renda Variavel,202803
2247,202312,202403,2790.69,21913.44,Renda Variavel,203405
9504,202301,202503,2188.8,22551.38,Reservinha,299901
8137,202301,202308,3042.02,306.75,Renda Variavel,202806
2608,202303,202412,-1625.44,58591.9,Reservinha,299901
2353,202304,202504,1953.54,5940.77,Tesouro Direto,203206
5003,202301,202307,709.23,0.0,Renda Fixa,202911
9321,202301,202304,33.59,26486.91,Renda Variavel,203003
3586,202304,202408,279.09,15419.41,Renda Variavel,202907
8383,202301,202512,871.81,3850.75,Reservinha,299901
1373,202301,202411,1366.65,3622.17,Tesouro Direto,202812
7785,202505,202510,398.16,17157.19,Renda Variavel,203208
8690,202301,202306,4108.86,5309.97,Renda Fixa,202405
5984,202301,202401,-2969.71,28023.57,Reservinha,299901
2481,202301,202505,1128.86,17673.09,Tesouro Direto,203512
6695,202501,202501,6315.61,0.0,Tesouro Direto,203002
6663,202411,202504,1836.67,1329.56,Renda Variavel,203007
3305,202301,202505,813.38,41459.58,Reservinha,299901
5317,202301,202402,3184.32,12094.78,Tesouro Direto,203503
2382,202311,202412,-1019.32,11113.0,Reservinha,299901
3709,202301,202409,292.19,0.0,Reservinha,299901
4379,202302,202404,1080.78,5783.09,Tesouro Direto,202808
4251,202302,202305,1842.83,12591.59,Renda Variavel,202912
9534,202302,202507,4138.12,24552.59,Renda Fixa,202703
4803,202307,202412,1177.1,17291.62,Renda Fixa,202511
3658,202311,202512,3020.26,14295.53,Tesouro Direto,202904
7778,202301,202511,3303.23,21143.04,Renda Fixa,202706
9117,202303,202308,1548.01,0.0,Reservinha,299901
7625,202305,202504,3468.22,12978.5,Tesouro Direto,202705
2193,202304,202402,3205.29,58671.28,Reservinha,299901
1835,202511,202512,827.99,0.0,Reservinha,299901
5843,202301,202507,-937.92,1318.75,Reservinha,299901
6440,202307,202501,1213.93,36910.2,Reservinha,299901
3055,202305,202502,457.8,1955.18,Tesouro Direto,202808
4379,202302,202307,1681.88,4134.29,Renda Variavel,203408
4709,202302,202406,486.03,2754.9,Reservinha,299901
1324,202306,202503,3040.16,53148.46,Reservinha,299901
9401,202309,202411,4727.83,20580.01,Renda Variavel,203111
8897,202301,202308,1848.73,15680.53,Renda Fixa,202806
4840,202307,202510,1394.95,4682.75,Renda Variavel,203402
9587,202301,202405,40.66,54.99,Renda Variavel,203111
6898,202308,202507,3762.51,17565.73,Renda Fixa,203204
7083,202303,202304,2013.66,0.0,Reservinha,299901
7762,202306,202508,3438.98,44834.86,Reservinha,299901
1649,202302,202302,2658.6,0.0,Renda Fixa,203104
9679,202311,202504,4013.28,22162.98,Renda Fixa,202808
5734,202302,202311,5435.07,22425.36,Renda Fixa,203109
5313,202301,202309,3150.59,3639.42,Tesouro Direto,202402
4269,202301,202504,6021.26,78617.48,Renda Fixa,203410
5267,202303,202503,591.53,1954.59,Reservinha,299901
6522,202309,202309,1316.49,0.0,Renda Variavel,203312
9904,202302,202408,275.04,67861.75,Tesouro Direto,203308
9042,202304,202409,1876.13,49086.93,Reservinha,299901
6605,202301,202301,6191.8,21280.0,Renda Fixa,203412
1999,202302,202306,4.06,106.65,Renda Variavel,202708
8478,202302,202303,3110.2,13559.62,Renda Fixa,203406
3055,202305,202410,594.34,23688.47,Reservinha,299901
2966,202302,202402,12157.27,60223.99,Renda Fixa,203408
3370,202302,202502,1512.36,4178.56,Renda Variavel,203110
5709,202406,202407,5910.97,2968.22,Renda Variavel,203204
5733,202302,202312,3228.44,53459.53,Reservinha,299901
8867,202507,202509,2053.28,40940.62,Reservinha,299901
4769,202301,202303,3351.81,3857.44,Reservinha,299901
1323,202302,202407,-1052.5,1052.5,Tesouro Direto,202407
8973,202302,202305,2012.91,5857.13,Reservinha,299901
9043,202301,202503,2961.43,16753.51,Reservinha,299901
6205,202303,202409,878.24,2670.15,Renda Fixa,203206
6572,202305,202504,891.16,18605.04,Reservinha,299901
3087,202311,202412,831.98,23538.44,Reservinha,299901
1956,202502,202510,936.27,1818.43,Tesouro Direto,203303
8345,202301,202409,4362.02,10252.68,Tesouro Direto,202812
2358,202301,202309,2720.59,27428.68,Reservinha,299901
5298,202301,202311,2025.06,10208.64,Renda Variavel,202807
7172,202301,202312,2898.66,5866.85,Renda Fixa,202401
1467,202302,202404,684.03,2099.88,Renda Fixa,203312
8303,202301,202409,1121.78,28251.39,Reservinha,299901
9586,202301,202308,523.83,2985.65,Renda Fixa,202408
3067,202301,202512,1771.05,5368.31,Tesouro Direto,202811
6236,202301,202506,3686.04,75279.85,Reservinha,299901
1100,202304,202408,72.9,9526.9,Renda Variavel,203502
5198,202301,202504,-8705.86,8705.86,Renda Variavel,202504
9721,202304,202501,1115.62,15371.01,Renda Variavel,203506
6777,202301,202503,498.47,388.25,Reservinha,299901
9007,202302,202505,8866.17,117632.81,Reservinha,299901
4274,202410,202511,1457.1,2031.87,Tesouro Direto,203106
7624,202305,202410,-3614.93,21333.42,Reservinha,299901
9721,202304,202309,592.64,2958.58,Tesouro Direto,203110
8605,202301,202310,2733.2,8011.34,Tesouro Direto,202511
9260,202306,202411,176.23,0.0,Renda Variavel,202806
9843,202304,202411,1666.56,25761.15,Renda Fixa,203409
1499,202303,202411,4963.18,18290.52,Tesouro Direto,202812
3344,202312,202409,3613.65,9105.46,Renda Fixa,202801
3443,202301,202508,2192.75,65049.77,Reservinha,299901
8823,202408,202505,1302.23,5229.37,Reservinha,299901
9964,202301,202408,1964.76,94310.05,Reservinha,299901
7381,202301,202509,8057.91,128381.42,Renda Fixa,203007
9607,202304,202503,1877.51,2635.25,Renda Variavel,203404
4045,202404,202410,-4085.48,33508.84,Reservinha,299901
9710,202307,202309,3931.11,5745.49,Renda Fixa,203311
5631,202301,202501,738.08,4165.19,Reservinha,299901
2807,202307,202508,477.21,98384.3,Reservinha,299901
9854,202501,202506,913.13,0.0,Reservinha,299901
5380,202302,202409,383.95,5313.68,Reservinha,299901
4052,202302,202305,676.73,11790.57,Renda Fixa,202501
9035,202302,202502,1706.35,13577.26,Renda Variavel,203005
8044,202308,202310,3425.86,0.0,Reservinha,299901
4819,202411,202507,6892.45,82652.8,Reservinha,299901
6514,202302,202303,1115.1,0.0,Renda Fixa,202402
1460,202301,202302,4627.51,0.0,Renda Variavel,202907
9383,202303,202308,581.32,1802.53,Reservinha,299901
1216,202303,202503,51.7,9677.99,Tesouro Direto,203405
5774,202309,202402,3530.7,12363.57,Renda Fixa,202409
7948,202301,202412,646.19,63410.31,Renda Variavel,202503
1324,202306,202402,6825.77,10382.97,Tesouro Direto,203503
3938,202305,202508,-54907.39,54907.39,Renda Fixa,202508
5394,202302,202402,3649.2,37720.38,Renda Fixa,203207
1200,202301,202506,5025.9,108567.76,Reservinha,299901
3252,202312,202510,1103.07,7477.76,Reservinha,299901
4758,202302,202307,120.77,0.0,Tesouro Direto,202502
5988,202303,202405,858.23,39251.6,Renda Fixa,203507
1284,202308,202403,2608.15,9929.59,Reservinha,299901
4269,202301,202408,116.28,57873.56,Renda Variavel,203506
4628,202304,202408,1661.04,37031.53,Tesouro Direto,202903
5169,202301,202505,1320.33,474.01,Tesouro Direto,203507
1902,202301,202504,858.27,24997.35,Renda Variavel,203206
5865,202301,202405,2019.77,6398.03,Renda Variavel,202706
1284,202308,202403,396.07,2427.79,Renda Variavel,203205
8356,202503,202506,814.41,11483.33,Reservinha,299901
